simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
9,3,3,0.4643732,0.46062,0.0234,0.49818,0.49818,0.0050,0.9625532,0.9588,0.9987679644250366,0.9613673002148051
10,3,3,0.487238,0.4833,0.0247,0.47412,0.47412,0.0030,0.961358,0.95742,0.9998138409695331,0.9611790345267884
1,4,4,0.52322284,0.518994,0.0414,0.43752,0.43752,0.0027,0.96074284,0.956514,0.9921053315126885,0.9531580937766418
2,4,4,0.40606796,0.402786,0.0324,0.56388,0.56388,0.0011,0.96994796,0.966666,0.9742108885429255,0.944933863951998
3,4,4,0.545761,0.54135,0.0332,0.4167,0.4167,0.0006,0.962461,0.95805,0.9823362087691928,0.9454602898282061
4,4,4,0.47025272,0.466452,0.0452,0.49032,0.49032,0.0107,0.96057272,0.956772,0.9995637584527739,0.9601536782704041
5,4,4,0.4717226,0.46791,0.0368,0.4917,0.4917,0.0089,0.9634226,0.95961,0.9995702087444721,0.9630085293911421
6,4,4,0.4733558,0.46953,0.0400,0.4902,0.4902,0.0038,0.9635558,0.95973,0.9996944978009423,0.9632614315841852
7,4,4,0.55082392,0.546372,0.0337,0.4113,0.4113,0.0004,0.96212392,0.957672,0.9794033355559882,0.9423073764662028
8,4,4,0.47302916,0.469206,0.0342,0.49284,0.49284,0.0010,0.96586916,0.962046,0.9995794801369137,0.9654629928330775
9,4,4,0.54586988,0.541458,0.0452,0.41082,0.41082,0.0095,0.95668988,0.952278,0.9804621452791487,0.9379982121116512
10,4,4,0.54695868,0.542538,0.0351,0.41388,0.41388,0.0038,0.96083868,0.956418,0.9811780830947366,0.942753854205677
1,5,5,0.50095688,0.496908,0.0470,0.46344,0.46344,0.0018,0.96439688,0.960348,0.998488928242546,0.9629396071116553
2,5,5,0.45468288,0.451008,0.0566,0.50832,0.50832,0.0070,0.96300288,0.959328,0.9969073517425566,0.9600246508212551
3,5,5,0.45119872,0.447552,0.0457,0.51558,0.51558,0.0037,0.96677872,0.963132,0.9955848716070282,0.962510267823607
4,5,5,0.46078016,0.457056,0.0564,0.49986,0.49986,0.0140,0.96064016,0.956916,0.998347787374366,0.959052978198957
5,5,5,0.43268912,0.429192,0.0486,0.53484,0.53484,0.0022,0.96752912,0.964032,0.9889759326568262,0.9568630138246383
6,5,5,0.42729956,0.423846,0.0461,0.5409,0.5409,0.0023,0.96819956,0.964746,0.9864202355165329,0.9550516380022035
7,5,5,0.46230448,0.458568,0.0534,0.50064,0.50064,0.0082,0.96294448,0.959208,0.9984176139141878,0.9614207300534383
8,5,5,0.45626164,0.452574,0.0521,0.50754,0.50754,0.0081,0.96380164,0.960114,0.9971772961607267,0.9610811134104741
9,5,5,0.51995644,0.515754,0.0478,0.44256,0.44256,0.0043,0.96251644,0.958314,0.9935756881577517,0.9563329342361493
10,5,5,0.5245294,0.52029,0.0470,0.43782,0.43782,0.0044,0.9623494,0.95811,0.9919470446668391,0.9545996432669058
1,6,6,0.45288636,0.449226,0.0620,0.51078,0.51078,0.0078,0.96366636,0.960006,0.9964038012096093,0.9602008242018278
2,6,6,0.53525408,0.530928,0.0582,0.42462,0.42462,0.0101,0.95987408,0.955548,0.9868895416415815,0.9472896908448347
3,6,6,0.48712912,0.483192,0.0610,0.47448,0.47448,0.0091,0.96160912,0.957672,0.9998269991095969,0.9614427607660203
4,6,6,0.48473376,0.480816,0.0544,0.48072,0.48072,0.0025,0.96545376,0.961536,0.999982716474352,0.9654370735551772
5,6,6,0.4485856,0.44496,0.0744,0.5088,0.5088,0.0195,0.9573856,0.95376,0.9960598534026249,0.953613360385784
6,6,6,0.48647584,0.482544,0.0680,0.47298,0.47298,0.0102,0.95945584,0.955524,0.9998021828498305,0.9592660431800176
7,6,6,0.43753428,0.433998,0.0534,0.53094,0.53094,0.0018,0.96847428,0.964938,0.9907838469283347,0.9595486727895491
8,6,6,0.4866936,0.48276,0.0675,0.47232,0.47232,0.0122,0.9590136,0.95508,0.9997754133020874,0.9587982183023228
9,6,6,0.48604032,0.482112,0.0728,0.46914,0.46914,0.0224,0.95518032,0.951252,0.9996870440682327,0.9548813906529486
10,6,6,0.50291672,0.498852,0.0559,0.45924,0.45924,0.0096,0.96215672,0.958092,0.9979435678656763,0.9601781100027365
1,7,7,0.38363868,0.380538,0.0780,0.58014,0.58014,0.0123,0.96377868,0.960678,0.9600894236167117,0.9253137173752752
2,7,7,0.53519964,0.530874,0.0697,0.42348,0.42348,0.0075,0.95867964,0.954354,0.9866015719017,0.9458348397741558
3,7,7,0.51941204,0.515214,0.0753,0.4389,0.4389,0.0064,0.95831204,0.954114,0.9929910476778571,0.9515952766019045
4,7,7,0.46274,0.459,0.0735,0.4989,0.4989,0.0079,0.96164,0.9579,0.9985880537305944,0.9602822159894889
5,7,7,0.4208212,0.41742,0.0783,0.5424,0.5424,0.0062,0.9632212,0.95982,0.9843180846872762,0.9481160467141798
6,7,7,0.46622416,0.462456,0.0704,0.49656,0.49656,0.0064,0.96278416,0.959016,0.9990082019936917,0.9618292725896067
7,7,7,0.55169496,0.547236,0.0770,0.40398,0.40398,0.0059,0.95567496,0.951216,0.9766667648618671,0.9333759714426942
8,7,7,0.57423312,0.569592,0.0739,0.3816,0.3816,0.0049,0.95583312,0.951192,0.9609692187320248,0.9185262065645937
9,7,7,0.46524424,0.461484,0.0692,0.4986,0.4986,0.0038,0.96384424,0.960084,0.9988037880164844,0.9626912779698695
10,7,7,0.48163068,0.477738,0.0704,0.4812,0.4812,0.0021,0.96283068,0.958938,0.9999997999173268,0.9628304873542638
1,8,8,0.41995016,0.416556,0.0888,0.5406,0.5406,0.0102,0.96055016,0.957156,0.9844684356823717,0.9456313134096519
2,8,8,0.48364496,0.479736,0.0797,0.4779,0.4779,0.0015,0.96154496,0.957636,0.9999643040188245,0.9615106367092084
3,8,8,0.53710504,0.532764,0.0769,0.4215,0.4215,0.0043,0.95860504,0.954264,0.9856648126416053,0.9448632571488986
4,8,8,0.42974936,0.426276,0.0750,0.5367,0.5367,0.0000,0.96644936,0.962976,0.9879017563273309,0.954757020145425
5,8,8,0.40764672,0.404352,0.0750,0.55986,0.55986,0.0012,0.96750672,0.964212,0.9758465789230293,0.9441381227970412
6,8,8,0.47003496,0.466236,0.0789,0.49194,0.49194,0.0038,0.96197496,0.958176,0.9994817546232065,0.961476420924389
7,8,8,0.60814924,0.603234,0.0822,0.34398,0.34398,0.0068,0.95212924,0.947214,0.9285231470080241,0.8840740382831582
8,8,8,0.53503632,0.530712,0.0883,0.42006,0.42006,0.0038,0.95509632,0.950772,0.9857152079648057,0.9414529676952206
9,8,8,0.50090244,0.496854,0.0818,0.45798,0.45798,0.0061,0.95888244,0.954834,0.9980002820842715,0.9569649456056546
10,8,8,0.49807156,0.494046,0.0891,0.38232,0.38232,0.2901,0.88039156,0.876366,0.9830074416391615,0.8654314550363104
