simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
1,1,1,0.50427772,0.500202,0.0000,0.42162,0.42162,0.0000,0.92589772,0.921822,0.9920933348619836,0.9185769567759071
2,1,1,0.50803408,0.503928,0.0000,0.41718,0.41718,0.0000,0.92521408,0.921108,0.9904492684314984,0.9163776086785219
3,1,1,0.50482212,0.500742,0.0000,0.42054,0.42054,0.0000,0.92536212,0.921282,0.9917726571055339,0.9177488485372098
4,1,1,0.50781632,0.503712,0.0000,0.41754,0.41754,0.0000,0.92535632,0.921252,0.9905720821952692,0.9166321366749518
5,1,1,0.5071086,0.50301,0.0000,0.41802,0.41802,0.0000,0.9251286,0.92103,0.9908117835624481,0.9166283181906306
6,1,1,0.50498544,0.500904,0.0000,0.42036,0.42036,0.0000,0.92534544,0.921264,0.9917057535778957,0.9176703968950695
7,1,1,0.50977616,0.505656,0.0000,0.41556,0.41556,0.0000,0.92533616,0.921216,0.9897394038925622,0.9158416593986325
8,1,1,0.51042944,0.506304,0.0000,0.41484,0.41484,0.0000,0.92526944,0.921144,0.9894397848375361,0.9154983956303475
9,1,1,0.50373332,0.499662,0.0000,0.42162,0.42162,0.0000,0.92535332,0.921282,0.9921872185307801,0.9181237367290229
10,1,1,0.506292,0.5022,0.0000,0.41844,0.41844,0.0000,0.924732,0.92064,0.9910552256587571,0.9164604809338738
1,2,2,0.51108272,0.506952,0.0141,0.44268,0.44268,0.0027,0.95376272,0.949632,0.9948827344885189,0.9488820629268075
2,2,2,0.50596536,0.501876,0.0104,0.44964,0.44964,0.0000,0.95560536,0.951516,0.9965378601948829,0.9522969206451607
3,2,2,0.51532904,0.511164,0.0149,0.43842,0.43842,0.0001,0.95374904,0.949584,0.9935394178194348,0.9475872659474449
4,2,2,0.49480516,0.490806,0.0100,0.46176,0.46176,0.0000,0.95656516,0.952566,0.9988080209527291,0.9554249543719308
5,2,2,0.5024812,0.49842,0.0149,0.45222,0.45222,0.0005,0.9547012,0.95064,0.9972360591573596,0.9520624623608022
6,2,2,0.50732636,0.503226,0.0094,0.44844,0.44844,0.0000,0.95576636,0.951666,0.9962183574285703,0.9521519932446837
7,2,2,0.65349776,0.648216,0.0115,0.29154,0.29154,0.0008,0.94503776,0.939756,0.8720709228848785,0.8241399515242583
8,2,2,0.51777884,0.513594,0.0149,0.43536,0.43536,0.0027,0.95313884,0.948954,0.9925782653612623,0.9460648964556457
9,2,2,0.49115768,0.487188,0.0120,0.4653,0.4653,0.0000,0.95645768,0.952488,0.9992696512448735,0.9557591323240808
10,2,2,0.51647228,0.512298,0.0106,0.4383,0.4383,0.0003,0.95477228,0.950598,0.9933410715686488,0.9484145197192421
1,3,3,0.49720052,0.493182,0.0245,0.46614,0.46614,0.0006,0.96334052,0.959322,0.9989614999081489,0.9623400907814961
2,3,3,0.49660168,0.492588,0.0263,0.46626,0.46626,0.0003,0.96286168,0.958848,0.9990079800665297,0.9619065020202653
3,3,3,0.46235892,0.458622,0.0319,0.49878,0.49878,0.0088,0.96113892,0.957402,0.9985661287962884,0.9597607705798455
4,3,3,0.58049372,0.575802,0.0216,0.37896,0.37896,0.0011,0.95945372,0.954762,0.957743213803784,0.9189102892887959
5,3,3,0.47134152,0.467532,0.0286,0.49194,0.49194,0.0013,0.96328152,0.959472,0.9995429482769445,0.9628412505214964
6,3,3,0.58234468,0.577638,0.0240,0.37614,0.37614,0.0008,0.95848468,0.953778,0.9557638536795794,0.9160850114496385
7,3,3,0.509014,0.5049,0.0262,0.45294,0.45294,0.0016,0.961954,0.95784,0.9966135765409178,0.958696416407842
