CW,simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
464,3,3,8,0.10964216,0.108756,0.0127,0.86754,0.86754,0.0001,0.97718216,0.976296,0.6243959011980056,0.6101485354278137
464,4,3,8,0.13049268,0.129438,0.0148,0.84354,0.84354,0.0003,0.97403268,0.972978,0.6510809738017496,0.6341741458091279
464,5,3,8,0.10882556,0.107946,0.0148,0.8682,0.8682,0.0004,0.97702556,0.976146,0.623407253870216,0.6090848213206099
464,6,3,8,0.13152704,0.130464,0.0131,0.8427,0.8427,0.0006,0.97422704,0.973164,0.6523664254013682,0.6355530116141558
464,7,3,8,0.13566448,0.134568,0.0150,0.83796,0.83796,0.0011,0.97362448,0.972528,0.6577633596239779,0.6404145089769485
464,8,3,8,0.13250696,0.131436,0.0178,0.84078,0.84078,0.0014,0.97328696,0.972216,0.6537804737162225,0.6363160097706221
464,9,3,8,0.13294248,0.131868,0.0181,0.84,0.84,0.0022,0.97294248,0.971868,0.6543975437494481,0.6366911691214966
512,0,3,8,0.09913524,0.098334,0.0225,0.8772,0.8772,0.0013,0.97633524,0.975534,0.6115880668070571,0.5971149819872041
512,1,3,8,0.10006072,0.099252,0.0102,0.8772,0.8772,0.0002,0.97726072,0.976452,0.6126031633044239,0.5986730084451588
512,2,3,8,0.15117988,0.149958,0.0072,0.8196,0.8196,0.0000,0.97077988,0.969558,0.6783862884626051,0.6585637597073731
512,3,3,8,0.10082288,0.100008,0.0133,0.87612,0.87612,0.0003,0.97694288,0.976128,0.6135747610518427,0.599427494157299
512,4,3,8,0.118407,0.11745,0.0087,0.85584,0.85584,0.0004,0.974247,0.97329,0.6357533108606477,0.6193807558460535
512,5,3,8,0.10169392,0.100872,0.0064,0.87588,0.87588,0.0001,0.97757392,0.976752,0.6145605398338723,0.6007783560027147
512,6,3,8,0.12107456,0.120096,0.0085,0.85344,0.85344,0.0002,0.97451456,0.973536,0.6390676265370416,0.6227807068849894
512,7,3,8,0.1194958,0.11853,0.0218,0.8535,0.8535,0.0016,0.9729958,0.97203,0.6373151571837244,0.6201049712161036
512,8,3,8,0.11960468,0.118638,0.0201,0.85332,0.85332,0.0015,0.97292468,0.971958,0.6374633300655366,0.6202038064157466
512,9,3,8,0.12243556,0.121446,0.0200,0.85044,0.85044,0.0021,0.97287556,0.971886,0.6410439513599812,0.6236559931639544
