CW,simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
32,2,2,0.8171444,0.81054,0.0700,0.1296,0.1296,0.0400,0.9467444,0.94014,0.6547094889096708,0.619842542252093
32,2,2,0.8117004,0.80514,0.0623,0.141,0.141,0.0126,0.9527004,0.94614,0.6686212727921573,0.6369957540375975
32,2,2,0.8019012,0.79542,0.0558,0.1548,0.1548,0.0039,0.9567012,0.95022,0.6861060119678651,0.6563984449768709
32,2,2,0.8187776,0.81216,0.0606,0.1326,0.1326,0.0307,0.9513776,0.94476,0.6578097993880855,0.6258255081983183
32,2,2,0.7980904,0.79164,0.0591,0.1578,0.1578,0.0000,0.9558904,0.94944,0.6902830419558909,0.6598349330884333
32,2,2,0.8127892,0.80622,0.0521,0.1446,0.1446,0.0163,0.9573892,0.95082,0.6724478446680181,0.6437943040484382
32,2,2,0.8051676,0.79866,0.0669,0.1464,0.1464,0.0081,0.9515676,0.94506,0.6760066289618596,0.6432660055053272
32,2,2,0.8568856,0.84996,0.0603,0.0942,0.0942,0.0309,0.9510856,0.94416,0.6086202897555426,0.5788499934543241
32,2,2,0.8334764,0.82674,0.0613,0.1176,0.1176,0.0297,0.9510764,0.94434,0.6383416682286843,0.6071116957889315
32,2,2,0.7910132,0.78462,0.0638,0.162,0.162,0.0110,0.9530132,0.94662,0.6965564041819187,0.6638274477299037
80,2,2,0.6679788,0.66258,0.0254,0.2922,0.2922,0.0041,0.9601788,0.95478,0.8671783817124695,0.8326462979386209
80,2,2,0.6570908,0.65178,0.0258,0.3036,0.3036,0.0000,0.9606908,0.95538,0.8807540552854616,0.8461323179754343
80,2,2,0.6674344,0.66204,0.0270,0.2928,0.2928,0.0000,0.9602344,0.95484,0.8678926988704408,0.8333804249642385
80,2,2,0.6853996,0.67986,0.0338,0.2706,0.2706,0.0044,0.9559996,0.95046,0.8415656834809132,0.8045364567814796
80,2,2,0.6374924,0.63234,0.0250,0.324,0.324,0.0000,0.9614924,0.95634,0.9039081361281301,0.8691008031853625
80,2,2,0.642392,0.6372,0.0422,0.3132,0.3132,0.0038,0.955592,0.9504,0.8939159217815383,0.8542189035270638
80,2,2,0.664168,0.6588,0.0248,0.2964,0.2964,0.0020,0.960568,0.9552,0.8721545958546285,0.8377637958308888
80,2,2,0.7768588,0.77058,0.0266,0.1788,0.1788,0.0033,0.9556588,0.94938,0.7185789707601582,0.686716316901888
