CW,simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
80,4,6,4,0.70548796,0.699786,0.1268,0.22404,0.22404,0.0268,0.92952796,0.923826,0.7884749960841929,0.7329095546211478
80,5,6,4,0.6892104,0.68364,0.1179,0.24762,0.24762,0.0108,0.9368304,0.93126,0.8182058591942258,0.7665201223512702
80,6,6,4,0.69427332,0.688662,0.1247,0.23826,0.23826,0.0171,0.93253332,0.926922,0.8070205967620282,0.7525735964068754
80,7,6,4,0.72394312,0.718092,0.1138,0.21264,0.21264,0.0081,0.93658312,0.930732,0.7703964876951948,0.7215403460826071
80,8,6,4,0.69476328,0.689148,0.1153,0.24306,0.24306,0.0083,0.93782328,0.932208,0.8116965876806886,0.761227956223511
80,9,6,4,0.73145584,0.725544,0.1188,0.20184,0.20184,0.0103,0.93329584,0.927384,0.7564180279107653,0.7059617987501211
128,0,6,4,0.65023136,0.644976,0.0818,0.29856,0.29856,0.0162,0.94879136,0.943536,0.8792114189590334,0.8341881979216711
128,1,6,4,0.66030276,0.654966,0.0804,0.28788,0.28788,0.0180,0.94818276,0.942846,0.866346604416892,0.8214549144926369
128,2,6,4,0.63057852,0.625482,0.0766,0.3225,0.3225,0.0074,0.95307852,0.947982,0.9053970754432668,0.8629145046757971
128,3,6,4,0.58811532,0.583362,0.0757,0.36858,0.36858,0.0016,0.95669532,0.951942,0.9499764680569871,0.908838041100249
128,4,6,4,0.62480788,0.619758,0.0889,0.3201,0.3201,0.0305,0.94490788,0.939858,0.9058059247812099,0.8559031560764525
128,5,6,4,0.61413764,0.609174,0.0775,0.33822,0.33822,0.0138,0.95235764,0.947394,0.9225619625725819,0.8786089334293925
128,6,6,4,0.60912916,0.604206,0.0820,0.3432,0.3432,0.0066,0.95232916,0.947406,0.9276649313853575,0.8834423648676752
128,7,6,4,0.64005108,0.634878,0.0834,0.30954,0.30954,0.0083,0.94959108,0.944418,0.8919467750524578,0.8469847014245805
128,8,6,4,0.61647856,0.611496,0.0788,0.33696,0.33696,0.0067,0.95343856,0.948456,0.920854388586246,0.8779780822233508
128,9,6,4,0.6698842,0.66447,0.0745,0.28158,0.28158,0.0080,0.9514642,0.94605,0.8572244557281117,0.8156183809897832
176,0,6,4,0.57984044,0.575154,0.0615,0.37608,0.37608,0.0131,0.95592044,0.951234,0.9565390755798501,0.9143752540054835
176,1,6,4,0.60896584,0.604044,0.0583,0.34824,0.34824,0.0048,0.95720584,0.952284,0.9309322146505585,0.8910937525076481
176,2,6,4,0.570259,0.56565,0.0576,0.38952,0.38952,0.0026,0.959779,0.95517,0.9657526347818809,0.9269090980583189
176,3,6,4,0.52795912,0.523692,0.0533,0.43584,0.43584,0.0012,0.96379912,0.959532,0.9909473218837289,0.9550741567978946
176,4,6,4,0.56067756,0.556146,0.0678,0.39198,0.39198,0.0226,0.95265756,0.948126,0.9695957246090116,0.923692697192453
176,5,6,4,0.55153164,0.547074,0.0632,0.4056,0.4056,0.0113,0.95713164,0.952674,0.9772817247096911,0.9353872599134151
176,6,6,4,0.54516216,0.540756,0.0559,0.41628,0.41628,0.0033,0.96144216,0.957036,0.9823475714168177,0.9444703709337395
176,7,6,4,0.57532192,0.570672,0.0601,0.3828,0.3828,0.0055,0.95812192,0.953472,0.9611913384563736,0.9209384906891905
176,8,6,4,0.5610042,0.55647,0.0542,0.3996,0.3996,0.0067,0.9606042,0.95607,0.9725432195380732,0.9342291013697952
176,9,6,4,0.60629828,0.601398,0.0687,0.3471,0.3471,0.0045,0.95339828,0.948498,0.9311749129415303,0.8877805603776048
224,0,6,4,0.51957536,0.515376,0.0517,0.43794,0.43794,0.0159,0.95751536,0.953316,0.9927836144812244,0.9506055600220908
224,1,6,4,0.55577796,0.551286,0.0447,0.40524,0.40524,0.0025,0.96101796,0.956526,0.9760502372218995,0.9380018078325059
224,2,6,4,0.51598232,0.511812,0.0437,0.44772,0.44772,0.0016,0.96370232,0.959532,0.9950076765980763,0.9588912063553758
224,3,6,4,0.47896312,0.475092,0.0451,0.48624,0.48624,0.0011,0.96520312,0.961332,0.9999431633715433,0.9651482611088833
224,4,6,4,0.49861596,0.494586,0.0626,0.456,0.456,0.0196,0.95461596,0.950586,0.9980110561492144,0.9527172824564962
224,5,6,4,0.49687388,0.492858,0.0558,0.46206,0.46206,0.0110,0.95893388,0.954918,0.9986836981520508,0.9576716335616949
224,6,6,4,0.48625808,0.482328,0.0417,0.47892,0.47892,0.0025,0.96517808,0.961248,0.9999422003935755,0.9651222930868465
224,7,6,4,0.51766996,0.513486,0.0464,0.44364,0.44364,0.0073,0.96130996,0.957126,0.9941045061879314,0.9556425630793401
224,8,6,4,0.50373332,0.499662,0.0497,0.45798,0.45798,0.0052,0.96171332,0.957642,0.997741749529451,0.9595415304425768
224,9,6,4,0.56557716,0.561006,0.0418,0.3954,0.3954,0.0038,0.96097716,0.956406,0.9695935220898263,0.9317572292122785
272,0,6,4,0.47346468,0.469638,0.0421,0.4866,0.4866,0.0128,0.96006468,0.956238,0.999812846030842,0.9598850000844896
272,1,6,4,0.51015724,0.506034,0.0399,0.45168,0.45168,0.0012,0.96183724,0.957714,0.9963172840560078,0.9582950666607266
272,2,6,4,0.46361104,0.459864,0.0348,0.50214,0.50214,0.0005,0.96575104,0.962004,0.998410891634655,0.9642163569434954
272,3,6,4,0.43078372,0.427302,0.0398,0.53508,0.53508,0.0018,0.96586372,0.962382,0.9884741950319446,0.9547313631375595
272,4,6,4,0.45560836,0.451926,0.0560,0.50082,0.50082,0.0161,0.95642836,0.952746,0.997770403630287,0.9542959108006535
272,5,6,4,0.45364852,0.449982,0.0432,0.50844,0.50844,0.0082,0.96208852,0.958422,0.9967671191305608,0.9589782024289849
272,6,6,4,0.4458636,0.44226,0.0384,0.51948,0.51948,0.0026,0.9653436,0.96174,0.9942181476867188,0.9597621258732287
272,7,6,4,0.47112376,0.467316,0.0381,0.4917,0.4917,0.0063,0.96282376,0.959016,0.9995435006796133,0.9623842316079079
272,8,6,4,0.45833036,0.454626,0.0394,0.50544,0.50544,0.0048,0.96377036,0.960066,0.9976163855306773,0.9614731030247997
272,9,6,4,0.52567264,0.521424,0.0401,0.43482,0.43482,0.0023,0.96049264,0.956244,0.9911321450223252,0.951975130561356
320,0,6,4,0.43328796,0.429786,0.0391,0.5271,0.5271,0.0119,0.96038796,0.956886,0.9905485268941226,0.9513108790248517
320,1,6,4,0.480433,0.47655,0.0298,0.48276,0.48276,0.0002,0.963193,0.95931,0.9999941633507372,0.9631873781802865
320,2,6,4,0.42784396,0.424386,0.0270,0.53904,0.53904,0.0003,0.96688396,0.963426,0.9869466017877667,0.954262838645099
320,3,6,4,0.396051,0.39285,0.0359,0.5706,0.5706,0.0006,0.966651,0.96345,0.9684237358572684,0.9361277726901643
320,4,6,4,0.41826252,0.414882,0.0449,0.54066,0.54066,0.0149,0.95892252,0.955542,0.9839690465365565,0.943550077706832
320,5,6,4,0.41695596,0.413586,0.0389,0.54636,0.54636,0.0054,0.96331596,0.959946,0.9822747992987907,0.9462409912703219
320,6,6,4,0.40955212,0.406242,0.0334,0.55614,0.55614,0.0024,0.96569212,0.962382,0.9774770474895004,0.9439418822414763
320,7,6,4,0.43056596,0.427086,0.0354,0.53292,0.53292,0.0049,0.96348596,0.960006,0.9888404820436195,0.9527339211286595
320,8,6,4,0.42185556,0.418446,0.0348,0.54216,0.54216,0.0053,0.96401556,0.960606,0.9846650019149973,0.9492323832334871
320,9,6,4,0.48636696,0.482436,0.0329,0.47514,0.47514,0.0013,0.96150696,0.957576,0.9998636797798092,0.9613758871594978
368,0,6,4,0.39610544,0.392904,0.0433,0.56322,0.56322,0.0109,0.95932544,0.956124,0.9705480734674364,0.9310714576203007
368,1,6,4,0.4488578,0.44523,0.0258,0.51426,0.51426,0.0006,0.9631178,0.95949,0.9954098399848503,0.9586969351845611
368,2,6,4,0.39735756,0.394146,0.0267,0.56898,0.56898,0.0000,0.96633756,0.963126,0.9694223945870694,0.9367892713946259
368,3,6,4,0.37160744,0.368604,0.0283,0.59562,0.59562,0.0007,0.96722744,0.964224,0.9490909099496958,0.9179867711579148
368,4,6,4,0.38418308,0.381078,0.0449,0.57432,0.57432,0.0142,0.95850308,0.955398,0.9621397027142919,0.9222138684419331
368,5,6,4,0.38173328,0.378648,0.0379,0.58092,0.58092,0.0068,0.96265328,0.959568,0.9589442192041628,0.9231307979539263
368,6,6,4,0.37492828,0.371898,0.0345,0.58998,0.58998,0.0027,0.96490828,0.961878,0.9526783301464643,0.919247208934897
368,7,6,4,0.3990452,0.39582,0.0249,0.56676,0.56676,0.0027,0.9658052,0.96258,0.9707274203776936,0.9375335903833624
368,8,6,4,0.3889738,0.38583,0.0339,0.5748,0.5748,0.0047,0.9637738,0.96063,0.9641564376817255,0.9292287137389799
368,9,6,4,0.45397516,0.450306,0.0274,0.50808,0.50808,0.0007,0.96205516,0.958386,0.9968471677309849,0.9590219614469796
416,0,6,4,0.36551016,0.362556,0.0391,0.59454,0.59454,0.0100,0.96005016,0.957096,0.9461534517427812,0.9083547727302094
416,1,6,4,0.42506752,0.421632,0.0259,0.53676,0.53676,0.0007,0.96182752,0.958392,0.9866943495145217,0.9490297791915657
416,2,6,4,0.36757888,0.364608,0.0219,0.59916,0.59916,0.0000,0.96673888,0.963768,0.94573055856085,0.9142745009648905
416,3,6,4,0.34689168,0.344088,0.0218,0.62094,0.62094,0.0004,0.96783168,0.965028,0.9257734394111692,0.8959928631646901
416,4,6,4,0.3603928,0.35748,0.0421,0.59892,0.59892,0.0118,0.9593128,0.9564,0.9417758835436842,0.9034576598147657
416,5,6,4,0.35255344,0.349704,0.0326,0.61098,0.61098,0.0058,0.96353344,0.960684,0.9328923196254368,0.8988729458782766
416,6,6,4,0.34972256,0.346896,0.0250,0.61668,0.61668,0.0021,0.96640256,0.963576,0.9291024056753797,0.8978869433468455
416,7,6,4,0.36681672,0.363852,0.0271,0.59796,0.59796,0.0027,0.96477672,0.961812,0.9457162591679313,0.9124050305707068
416,8,6,4,0.35805188,0.355158,0.0308,0.60594,0.60594,0.0045,0.96399188,0.961098,0.9379764512533203,0.9042016826394166
416,9,6,4,0.42904164,0.425574,0.0220,0.53328,0.53328,0.0007,0.96232164,0.958854,0.9884029199331466,0.9511615188908542
464,0,6,4,0.33976004,0.337014,0.0384,0.62052,0.62052,0.0084,0.96028004,0.957534,0.9212497530398223,0.8846577496990706
464,1,6,4,0.39997068,0.396738,0.0252,0.56136,0.56136,0.0004,0.96133068,0.958098,0.9725884811650808,0.9349791459585943
464,2,6,4,0.34008668,0.337338,0.0230,0.6261,0.6261,0.0001,0.96618668,0.963438,0.9194307278008842,0.88834172238392
464,3,6,4,0.3220126,0.31941,0.0197,0.64578,0.64578,0.0006,0.9677926,0.96519,0.8993465398064092,0.8703809260602483
464,4,6,4,0.33420716,0.331506,0.0351,0.62664,0.62664,0.0103,0.96084716,0.958146,0.9152243320951162,0.8793907002564894
464,5,6,4,0.33529596,0.332586,0.0311,0.62778,0.62778,0.0063,0.96307596,0.960366,0.9155561108663901,0.881750080406515
464,6,6,4,0.32952532,0.326862,0.0264,0.63594,0.63594,0.0023,0.96546532,0.962802,0.9084905024253505,0.8771160736410517
464,7,6,4,0.34422412,0.341442,0.0248,0.6204,0.6204,0.0030,0.96462412,0.961842,0.9242399914180959,0.8915441883904882
464,8,6,4,0.33818128,0.335448,0.0285,0.62592,0.62592,0.0036,0.96410128,0.961368,0.9182111921737391,0.8852485856850278
464,9,6,4,0.40225716,0.399006,0.0239,0.55866,0.55866,0.0008,0.96091716,0.957666,0.9741915611599056,0.9361173882457429
512,0,6,4,0.3201072,0.31752,0.0394,0.63966,0.63966,0.0086,0.9597672,0.95718,0.9002078783112702,0.8639899947847486
512,1,6,4,0.37530936,0.372276,0.0237,0.58542,0.58542,0.0002,0.96072936,0.957696,0.954353926028144,0.9168758365665061
512,2,6,4,0.32266588,0.320058,0.0197,0.64338,0.64338,0.0001,0.96604588,0.963438,0.900726445850446,0.8701430720208665
512,3,6,4,0.30764044,0.305154,0.0203,0.6591,0.6591,0.0005,0.96674044,0.964254,0.8832600417972373,0.8538832014414796
512,4,6,4,0.30954584,0.307044,0.0387,0.65034,0.65034,0.0094,0.95988584,0.957384,0.8880595138191355,0.8524357523922724
512,5,6,4,0.31145124,0.308934,0.0267,0.6519,0.6519,0.0056,0.96335124,0.960834,0.8889743277806529,0.8563945209956585
512,6,6,4,0.30987248,0.307368,0.0255,0.65514,0.65514,0.0025,0.96501248,0.962508,0.8865165712445416,0.8554995549777917
512,7,6,4,0.3203794,0.31779,0.0239,0.64404,0.64404,0.0027,0.9644194,0.96183,0.8987726972716248,0.866793825439082
512,8,6,4,0.31542536,0.312876,0.0306,0.64764,0.64764,0.0038,0.96306536,0.960516,0.8936596339188211,0.8606526370574976
512,9,6,4,0.38309428,0.379998,0.0185,0.57822,0.57822,0.0001,0.96131428,0.958218,0.9604301822944973,0.9232752491827033
