CW,simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
32,7,7,0.7115308,0.70578,0.2807,0.1398,0.1398,0.0528,0.8513308,0.84558,0.6891749710209283,0.5867158794192238
32,7,7,0.6385812,0.63342,0.3188,0.2022,0.2022,0.0371,0.8407812,0.83562,0.7877858817813252,0.6623555590271608
32,7,7,0.732218,0.7263,0.3049,0.1014,0.1014,0.0343,0.833618,0.8277,0.6358775376753838,0.530078961201878
32,7,7,0.729496,0.7236,0.3010,0.1062,0.1062,0.0535,0.835696,0.8298,0.6425586418654409,0.5369836867723815
32,7,7,0.7082644,0.70254,0.3210,0.1194,0.1194,0.0293,0.8276644,0.82194,0.6639225013145446,0.5495050186970017
32,7,7,0.7039092,0.69822,0.2856,0.1482,0.1482,0.0500,0.8521092,0.84642,0.7016022047058265,0.597841693370118
32,7,7,0.7175192,0.71172,0.3160,0.1092,0.1092,0.0570,0.8267192,0.82092,0.6487457823887449,0.5363305942197972
32,7,7,0.718608,0.7128,0.3078,0.1182,0.1182,0.0248,0.836808,0.831,0.6601517321329755,0.5524202506627309
32,7,7,0.7360288,0.73008,0.3056,0.0942,0.0942,0.0710,0.8302288,0.82428,0.6259215357176959,0.5196580854930598
32,7,7,0.6946544,0.68904,0.3121,0.1422,0.1422,0.0247,0.8368544,0.83124,0.6964729896108691,0.5828464858370102
80,7,7,0.6080948,0.60318,0.1135,0.339,0.339,0.0035,0.9470948,0.94218,0.9253022811102123,0.8763489788676203
80,7,7,0.5324232,0.52812,0.1459,0.4044,0.4044,0.0189,0.9368232,0.93252,0.981667301029631,0.9196487022859421
80,7,7,0.6788668,0.67338,0.1382,0.2502,0.2502,0.0165,0.9290668,0.92358,0.8244802229458748,0.7659972023956104
80,7,7,0.6554576,0.65016,0.1551,0.267,0.267,0.0198,0.9224576,0.91716,0.8493759329984185,0.783513284651482
80,7,7,0.6293264,0.62424,0.1519,0.2964,0.2964,0.0218,0.9257264,0.92064,0.8854733246893615,0.8197060331607137
80,7,7,0.609728,0.6048,0.1236,0.3294,0.3294,0.0196,0.939128,0.9342,0.9181883491080295,0.8622963879211255
