CW,simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
32,8,8,0.6962876,0.69066,0.3468,0.117,0.117,0.0152,0.8132876,0.80766,0.663419785661014,0.5395510852727605
32,8,8,0.6848552,0.67932,0.3512,0.1326,0.1326,0.0178,0.8174552,0.81192,0.6866215461375045,0.5612823533221429
32,8,8,0.6951988,0.68958,0.3275,0.1314,0.1314,0.0395,0.8265988,0.82098,0.682491178643941,0.5641463892776672
32,8,8,0.7218744,0.71604,0.3320,0.0942,0.0942,0.0872,0.8160744,0.81024,0.6283086995460622,0.512746644996833
32,8,8,0.6739672,0.66852,0.3525,0.1452,0.1452,0.0082,0.8191672,0.81372,0.7058846725325058,0.5782375707213696
32,8,8,0.6413032,0.63612,0.3570,0.177,0.177,0.0359,0.8183032,0.81312,0.7564640208109228,0.6190169289144447
32,8,8,0.7082644,0.70254,0.3521,0.0984,0.0984,0.0238,0.8066644,0.80094,0.6363003166153949,0.5132808131223675
32,8,8,0.7316736,0.72576,0.3495,0.0696,0.0696,0.0645,0.8012736,0.79536,0.5942713549950719,0.47617394799377927
32,8,8,0.702276,0.6966,0.3560,0.1008,0.1008,0.0455,0.803076,0.7974,0.6406359562201753,0.5144793611774735
32,8,8,0.6924768,0.68688,0.3464,0.1242,0.1242,0.0236,0.8166768,0.81108,0.6737663612848397,0.5502493558817467
80,8,8,0.6059172,0.60102,0.1700,0.3174,0.3174,0.0112,0.9233172,0.91842,0.9110429415661855,0.8411816178866539
80,8,8,0.5955736,0.59076,0.1674,0.327,0.327,0.0180,0.9225736,0.91776,0.9218739050290049,0.8504965273086672
80,8,8,0.6266044,0.62154,0.1499,0.306,0.306,0.0000,0.9326044,0.92754,0.8943103861892344,0.8340378011257793
80,8,8,0.6625348,0.65718,0.1670,0.2574,0.2574,0.0069,0.9199348,0.91458,0.8375575093066868,0.7704982998125451
80,8,8,0.6004732,0.59562,0.1580,0.3294,0.3294,0.0090,0.9298732,0.92502,0.92167448350039,0.8570404013308549
80,8,8,0.5563768,0.55188,0.1745,0.3714,0.3714,0.0064,0.9277768,0.92328,0.9617687778150779,0.8923067590211838
80,8,8,0.628782,0.6237,0.1738,0.2892,0.2892,0.0163,0.917982,0.9129,0.8796293259651461,0.8074838879081367
