CW,simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
128,8,2,5,0.31863732,0.316062,0.0204,0.6531,0.6531,0.0000,0.97173732,0.969162,0.8940808778682773,0.8688117561229671
128,9,2,5,0.3829854,0.37989,0.0236,0.58158,0.58158,0.0080,0.9645654,0.96147,0.9593331113443311,0.9253395262770893
176,0,2,5,0.26071316,0.258606,0.0118,0.71058,0.71058,0.0014,0.97129316,0.969186,0.8233707119773621,0.7997343406879419
176,1,2,5,0.31297556,0.310446,0.0189,0.6519,0.6519,0.0043,0.96487556,0.962346,0.8901665933501443,0.8588999902520127
176,2,2,5,0.24917188,0.247158,0.0151,0.72264,0.72264,0.0007,0.97181188,0.969798,0.8081688310739116,0.7853880710833404
176,3,2,5,0.31341108,0.310878,0.0064,0.65472,0.65472,0.0001,0.96813108,0.965598,0.8894523219051039,0.861106437014496
176,4,2,5,0.31025356,0.307746,0.0213,0.65376,0.65376,0.0053,0.96401356,0.961506,0.8873345229049524,0.8554025123365048
176,5,2,5,0.2561402,0.25407,0.0220,0.71262,0.71262,0.0047,0.9687602,0.96669,0.8183108951674005,0.79274702646455
176,6,2,5,0.30448292,0.302022,0.0172,0.66078,0.66078,0.0040,0.96526292,0.962802,0.8800887940138383,0.8495170791690762
176,7,2,5,0.30938252,0.306882,0.0129,0.65826,0.65826,0.0000,0.96764252,0.965142,0.884962167431251,0.8563270217978376
176,8,2,5,0.25766452,0.255582,0.0107,0.7143,0.7143,0.0001,0.97196452,0.969882,0.8191897690479274,0.7962233906615797
176,9,2,5,0.31346552,0.310932,0.0187,0.65154,0.65154,0.0044,0.96500552,0.962472,0.8906828563597907,0.8595138729565651
224,0,2,5,0.21596348,0.214218,0.0102,0.75474,0.75474,0.0015,0.97070348,0.968958,0.7644872617810514,0.7420904454265376
224,1,2,5,0.2670282,0.26487,0.0143,0.69732,0.69732,0.0039,0.9643482,0.96219,0.833962905462142,0.8042306267491868
224,2,2,5,0.20888628,0.207198,0.0139,0.76218,0.76218,0.0006,0.97106628,0.969378,0.7549171055915568,0.7330745454351602
224,3,2,5,0.2659394,0.26379,0.0063,0.70092,0.70092,0.0001,0.9668594,0.96471,0.831669148773486,0.8041071341816434
224,4,2,5,0.26196528,0.259848,0.0188,0.70146,0.70146,0.0046,0.96342528,0.961308,0.8277463207171074,0.7974717308058491
224,5,2,5,0.21411252,0.212382,0.0182,0.75498,0.75498,0.0034,0.96909252,0.967362,0.7624885364499939,0.7389219372594364
224,6,2,5,0.25619464,0.254124,0.0224,0.70728,0.70728,0.0038,0.96347464,0.961404,0.8202112168734217,0.790252706901082
224,7,2,5,0.26359848,0.261468,0.0134,0.7026,0.7026,0.0000,0.96619848,0.964068,0.8288831884586608,0.8008656767863116
224,8,2,5,0.21634456,0.214596,0.0100,0.75498,0.75498,0.0000,0.97132456,0.969576,0.7648117332511284,0.7428804202829896
224,9,2,5,0.25956992,0.257472,0.0191,0.70422,0.70422,0.0040,0.96378992,0.961692,0.8245048214132494,0.7946494358694899
272,0,2,5,0.18743692,0.185922,0.0112,0.78282,0.78282,0.0008,0.97025692,0.968742,0.7264552674875999,0.7048482503502949
272,1,2,5,0.22342176,0.221616,0.0187,0.74004,0.74004,0.0027,0.96346176,0.961656,0.7766859867736088,0.7483072477842379
272,2,2,5,0.18068636,0.179226,0.0098,0.79038,0.79038,0.0002,0.97106636,0.969606,0.7172530568065401,0.696500315072
272,3,2,5,0.22706924,0.225234,0.0062,0.73884,0.73884,0.0000,0.96590924,0.964074,0.7808088466624985,0.7541904796650505
272,4,2,5,0.22532716,0.223506,0.0180,0.738,0.738,0.0029,0.96332716,0.961506,0.7792859986723636,0.7507073679288118
272,5,2,5,0.17976088,0.178308,0.0222,0.78846,0.78846,0.0036,0.96822088,0.966768,0.7167246425279842,0.6939477641061302
272,6,2,5,0.22282292,0.221022,0.0147,0.74148,0.74148,0.0022,0.96430292,0.962502,0.77562059582182,0.7479332053631208
272,7,2,5,0.22440168,0.222588,0.0072,0.74148,0.74148,0.0000,0.96588168,0.964068,0.7772468830977508,0.7507285252212191
272,8,2,5,0.18112188,0.179658,0.0083,0.7899,0.7899,0.0000,0.97102188,0.969558,0.71784361608706,0.6970418576388553
272,9,2,5,0.22772252,0.225882,0.0151,0.73584,0.73584,0.0037,0.96356252,0.961722,0.7824241376651193,0.7539145737974292
320,0,2,5,0.16048912,0.159192,0.0097,0.80946,0.80946,0.0007,0.96994912,0.968652,0.690767855139387,0.6700096732167359
320,1,2,5,0.20121024,0.199584,0.0133,0.76248,0.76248,0.0020,0.96369024,0.962064,0.7467090025725232,0.7195961778992754
320,2,2,5,0.156515,0.15525,0.0100,0.81402,0.81402,0.0002,0.970535,0.96927,0.6854193146041245,0.665223434499314
320,3,2,5,0.1976172,0.19602,0.0071,0.76734,0.76734,0.0000,0.9649572,0.96336,0.7415169008102899,0.715532072358575
320,4,2,5,0.19772608,0.196128,0.0194,0.76458,0.76458,0.0034,0.96230608,0.960708,0.7423964976001046,0.7144126634112861
320,5,2,5,0.15967252,0.158382,0.0207,0.80832,0.80832,0.0028,0.96799252,0.966702,0.6901177673906177,0.6680288367532179
320,6,2,5,0.1954396,0.19386,0.0162,0.76776,0.76776,0.0029,0.9631996,0.96162,0.7390667028602336,0.7118687525682958
320,7,2,5,0.20077472,0.199152,0.0075,0.76428,0.76428,0.0000,0.96505472,0.963432,0.7457393464900602,0.7196792762199481
320,8,2,5,0.16016248,0.158868,0.0074,0.8103,0.8103,0.0000,0.97046248,0.969168,0.690226338344024,0.6698387640706607
320,9,2,5,0.19750832,0.195912,0.0195,0.76494,0.76494,0.0034,0.96244832,0.960852,0.7420632406683828,0.7141975193150407
368,0,2,5,0.14192508,0.140778,0.0095,0.82764,0.82764,0.0007,0.96956508,0.968418,0.666583122186463,0.6462957181893677
368,1,2,5,0.17714776,0.175716,0.0178,0.78528,0.78528,0.0025,0.96242776,0.960996,0.7146616002746139,0.687810163110312
368,2,2,5,0.13871312,0.137592,0.0062,0.83178,0.83178,0.0001,0.97049312,0.969372,0.6622541314108329,0.6427130782257892
368,3,2,5,0.17725664,0.175824,0.0031,0.78756,0.78756,0.0000,0.96481664,0.963384,0.7142190002094763,0.6890903760062662
368,4,2,5,0.17698444,0.175554,0.0184,0.78516,0.78516,0.0031,0.96214444,0.960714,0.714512447496545,0.6874641786695926
368,5,2,5,0.13980192,0.138672,0.0127,0.82914,0.82914,0.0021,0.96894192,0.967812,0.6639497303309007,0.6433287264903051
368,6,2,5,0.17399024,0.172584,0.0139,0.78912,0.78912,0.0022,0.96311024,0.961704,0.7102645594317342,0.6840630702977918
368,7,2,5,0.17807324,0.176634,0.0018,0.78726,0.78726,0.0000,0.96533324,0.963894,0.7151840951397169,0.6903909797576911
368,8,2,5,0.1399108,0.13878,0.0046,0.83052,0.83052,0.0000,0.9704308,0.9693,0.6638127878720135,0.6441843747848683
368,9,2,5,0.1766578,0.17523,0.0146,0.78612,0.78612,0.0027,0.9627778,0.96135,0.7139183698962213,0.6873447575482702
416,0,2,5,0.12668188,0.125658,0.0081,0.84288,0.84288,0.0005,0.96956188,0.968538,0.6469764059292198,0.6272836604483775
416,1,2,5,0.1600536,0.15876,0.0180,0.80208,0.80208,0.0025,0.9621336,0.96084,0.6919065565963376,0.665706546161638
416,2,2,5,0.12613748,0.125118,0.0047,0.84414,0.84414,0.0001,0.97027748,0.969258,0.646163591822135,0.6269579815409297
416,3,2,5,0.15863816,0.157356,0.0048,0.80556,0.80556,0.0000,0.96419816,0.962916,0.6895770465994089,0.6648889195093843
416,4,2,5,0.15820264,0.156924,0.0169,0.80388,0.80388,0.0025,0.96208264,0.960804,0.6894610416513945,0.6633184991291237
416,5,2,5,0.12542976,0.124416,0.0133,0.84348,0.84348,0.0015,0.96890976,0.967896,0.645487876376785,0.6254195033831403
416,6,2,5,0.15564396,0.154386,0.0135,0.80718,0.80718,0.0017,0.96282396,0.961566,0.6859119175834576,0.6604124286988983
416,7,2,5,0.15956364,0.158274,0.0041,0.8049,0.8049,0.0000,0.96446364,0.963174,0.6907442271854944,0.6661976916603088
416,8,2,5,0.12826064,0.127224,0.0059,0.84186,0.84186,0.0000,0.97012064,0.969084,0.6488977131729498,0.6295090647978784
416,9,2,5,0.16130572,0.160002,0.0133,0.80142,0.80142,0.0019,0.96272572,0.961422,0.6934383921446525,0.667590975353103
464,0,2,5,0.1154128,0.11448,0.0028,0.85434,0.85434,0.0001,0.9697528,0.96882,0.6326688950668988,0.6135324324640313
464,1,2,5,0.146988,0.1458,0.0142,0.81534,0.81534,0.0018,0.962328,0.96114,0.6746035140346066,0.6491898504538949
464,2,2,5,0.11258192,0.111672,0.0053,0.85764,0.85764,0.0001,0.97022192,0.969312,0.6290457636768109,0.6103139886023816
464,3,2,5,0.14448376,0.143316,0.0030,0.81948,0.81948,0.0000,0.96396376,0.962796,0.6709959764132196,0.6468158043681584
464,4,2,5,0.14660692,0.145422,0.0146,0.81534,0.81534,0.0025,0.96194692,0.960762,0.6741792300890636,0.648524633912146
464,5,2,5,0.11492284,0.113994,0.0140,0.85374,0.85374,0.0017,0.96866284,0.967734,0.6322152935159082,0.6124034617085533
464,6,2,5,0.14339496,0.142236,0.0161,0.8187,0.8187,0.0024,0.96209496,0.960936,0.6699363766668116,0.644542411511801
464,7,2,5,0.1448104,0.14364,0.0045,0.81912,0.81912,0.0000,0.9639304,0.96276,0.6714299159784017,0.6472117074810272
464,8,2,5,0.11399736,0.113076,0.0029,0.8559,0.8559,0.0000,0.96989736,0.968976,0.6308684923976234,0.6118776852836351
464,9,2,5,0.14606252,0.144882,0.0151,0.81624,0.81624,0.0020,0.96230252,0.961122,0.6733932415108437,0.6480080132568535
512,0,2,5,0.10953328,0.108648,0.0074,0.85974,0.85974,0.0003,0.96927328,0.968388,0.6253678907262379,0.6061523866509022
512,1,2,5,0.1355556,0.13446,0.0174,0.82602,0.82602,0.0025,0.9615756,0.96048,0.6598032479811553,0.6344507040594282
512,2,2,5,0.1050692,0.10422,0.0031,0.86472,0.86472,0.0000,0.9697892,0.96894,0.6197388081625356,0.6010160029768988
512,3,2,5,0.13250696,0.131436,0.0081,0.83076,0.83076,0.0000,0.96326696,0.962196,0.655543774054935,0.6314636583808242
512,4,2,5,0.1322892,0.13122,0.0146,0.82962,0.82962,0.0019,0.9619092,0.96084,0.6555036354714903,0.6305349775934729
512,5,2,5,0.1037082,0.10287,0.0170,0.86442,0.86442,0.0016,0.9681282,0.96729,0.6182719311425864,0.5985664918075961
512,6,2,5,0.13316024,0.132084,0.0101,0.82944,0.82944,0.0015,0.96260024,0.961524,0.6565085158249794,0.6319552548951689
512,7,2,5,0.13250696,0.131436,0.0016,0.83124,0.83124,0.0000,0.96374696,0.962676,0.6554584081818675,0.631696048291714
512,8,2,5,0.10604912,0.105192,0.0000,0.86394,0.86394,0.0000,0.96998912,0.969132,0.6209284477704705,0.6022938386358447
512,9,2,5,0.13631776,0.135216,0.0142,0.82566,0.82566,0.0022,0.96197776,0.960876,0.6607205613882994,0.6355984856302588
