CW,simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
32.0,4.5,6.0,4.0,0.7605485759999999,0.7544016,0.26345,0.095004,0.095004,0.031219999999999998,0.855552576,0.8494056000000001,0.6231628248185873,0.5331688610101203
80.0,4.5,6.0,4.0,0.70736614,0.701649,0.12008,0.226776,0.226776,0.014000000000000002,0.93414214,0.9284250000000001,0.7904089528729017,0.7384182809383395
128.0,4.5,6.0,4.0,0.630371648,0.6252768000000001,0.07996,0.320712,0.320712,0.01171,0.951083648,0.9459888,0.9026990004982144,0.8585931277201588
176.0,4.5,6.0,4.0,0.5687020159999999,0.5641056,0.06006,0.389304,0.389304,0.00756,0.958006016,0.9534096,0.9638305738567515,0.9233950741845544
224.0,4.5,6.0,4.0,0.5139027119999999,0.5097492,0.04832,0.447114,0.447114,0.007049999999999999,0.9610167119999999,0.9568632000000001,0.9921861424174793,0.953509936715809
257.82582582582586,,,,0.48106226989364603,0.47717418395034694,0.0431502092242167,0.4810021285574824,0.4810021285574824,0.006156646851367064,0.9620643984511285,0.9581763125078293,0.9967728879081115,0.95896630012802
272.0,4.5,6.0,4.0,0.468826392,0.4650372,0.04118,0.49362000000000006,0.49362000000000006,0.00566,0.962446392,0.9586572,0.9960062918433632,0.9585996491123202
320.0,4.5,6.0,4.0,0.43211750000000004,0.428625,0.03521,0.531288,0.531288,0.00472,0.9634055,0.959913,0.9863003084953169,0.9501964011280677
368.0,4.5,6.0,4.0,0.399676704,0.3964464,0.03276,0.563694,0.563694,0.004399999999999999,0.9633707040000001,0.9601404,0.9689964495844375,0.9334920576257482
416.0,4.5,6.0,4.0,0.372162728,0.3691548,0.02883,0.591516,0.591516,0.0038699999999999997,0.963678728,0.9606707999999999,0.9480218038428221,0.9135637697192222
464.0,4.5,6.0,4.0,0.3485521,0.345735,0.027610000000000003,0.61491,0.61491,0.00358,0.9634620999999999,0.9606450000000001,0.9268529191950794,0.8929526560727148
512.0,4.5,6.0,4.0,0.327549148,0.3249018,0.0267,0.635484,0.635484,0.00335,0.9630331480000001,0.9603858000000001,0.905496121831637,0.8719943644858607
