CW,simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
32.0,6.0,6.0,0.72029564,0.714474,0.26674,0.1383,0.1383,0.04716,0.8585956400000001,0.8527739999999999,0.6852890663315224,0.5884069401262731,
80.0,6.0,6.0,0.6407588,0.63558,0.12069,0.29706,0.29706,0.017859999999999997,0.9378188,0.9326399999999999,0.88062328815981,0.825929577486679,
128.0,6.0,6.0,0.55136832,0.5469120000000001,0.07622999999999999,0.40506000000000003,0.40506000000000003,0.01212,0.95642832,0.9519719999999999,0.9740958627065421,0.9316950305516996,
174.22222222222223,,,,0.478763662960202,0.06188838711558068,0.4790400027796988,0.4790400027796988,0.00876901746947837,0.9617047029936506,0.9578036657399008,0.9969413482093269,0.958773918197797,nan
176.0,6.0,6.0,0.480433,0.47655000000000003,0.06135,0.48144,0.48144,0.00867,0.961873,0.95799,0.9969388592754586,0.9589259523646089,
224.0,6.0,6.0,0.42800728,0.424548,0.04701,0.53766,0.53766,0.0069099999999999995,0.9656672800000001,0.9622080000000001,0.9828881070842082,0.9491276139464422,
272.0,6.0,6.0,0.38265876,0.37956599999999996,0.04375,0.58446,0.58446,0.00446,0.96711876,0.9640259999999999,0.9551818202220007,0.9237450681174264,
320.0,6.0,6.0,0.34525848,0.342468,0.03554,0.6228,0.6228,0.00515,0.96805848,0.965268,0.9224472731410895,0.8929416883054,
368.0,6.0,6.0,0.31596976,0.31341600000000003,0.03088,0.6526799999999999,0.6526799999999999,0.00502,0.9686497599999999,0.966096,0.8906062884233614,0.8626075653691737,
416.0,6.0,6.0,0.29081848,0.288468,0.03272,0.6781200000000001,0.6781200000000001,0.0033099999999999996,0.9689384799999999,0.966588,0.86105006662123,0.8342622139104856,
464.0,6.0,6.0,0.27154672,0.269352,0.02889,0.69774,0.69774,0.003,0.96928672,0.9670920000000001,0.8371727342796339,0.8114105244256559,
512.0,6.0,6.0,0.25129503999999997,0.24926399999999999,0.030180000000000002,0.71778,0.71778,0.00266,0.9690750400000001,0.9670439999999999,0.8113919582171254,0.7862500864481204,
