CW,simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
32.0,7.0,7.0,0.7090810000000001,0.70335,0.30535,0.12810000000000002,0.12810000000000002,0.04345,0.837181,0.83145,0.6752213778213735,0.5654736214700362,
80.0,7.0,7.0,0.6339538,0.62883,0.14252,0.29688,0.29688,0.01494,0.9308337999999999,0.9257099999999999,0.8788814829682992,0.8183637528916783,
128.0,7.0,7.0,0.549844,0.5454,0.09739,0.40146,0.40146,0.00963,0.951304,0.94686,0.9630104058339907,0.9162228770293209,
173.74174174174175,,,,0.47917692597407063,0.06889833691555403,0.47893714958030087,0.47893714958030087,0.006715574423824273,0.9620184801363827,0.9581140755543714,0.985284702565636,0.9478941388378608,nan
176.0,7.0,7.0,0.48059631999999997,0.476712,0.06755,0.48186,0.48186,0.00661,0.96245632,0.958572,0.9855497632593915,0.9485551481639058,
224.0,7.0,7.0,0.43726208,0.433728,0.04725,0.5304599999999999,0.5304599999999999,0.00524,0.96772208,0.964188,0.9772709131516951,0.9456781686722586,
272.0,7.0,7.0,0.38369312,0.380592,0.04692,0.5851200000000001,0.5851200000000001,0.00286,0.9688131200000001,0.9657119999999999,0.9480166912534542,0.9183793066158115,
320.0,7.0,7.0,0.35718084,0.354294,0.039900000000000005,0.61242,0.61242,0.0031,0.96960084,0.966714,0.9258224412604441,0.8975194097775855,
368.0,7.0,7.0,0.32489792,0.322272,0.031059999999999997,0.64644,0.64644,0.00236,0.9713379200000001,0.968712,0.8950934060953131,0.8692924695694078,
416.0,7.0,7.0,0.30339412,0.300942,0.032330000000000005,0.66756,0.66756,0.0022199999999999998,0.97095412,0.968502,0.8717252632003059,0.8462699466011229,
464.0,7.0,7.0,0.28140036,0.279126,0.029820000000000003,0.6900000000000001,0.6900000000000001,0.00115,0.97140036,0.9691259999999999,0.8469618085149371,0.8225811339439547,
512.0,7.0,7.0,0.2678448,0.26568,0.030469999999999997,0.7029,0.7029,0.0015099999999999998,0.9707448,0.96858,0.8301455813680638,0.8056755953456676,
