CW,simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
32.0,1.0,1.0,0.83369416,0.826956,0.00234,0.13434,0.13434,0.015889999999999998,0.96803416,0.9612959999999999,0.6570722725327329,0.6360707064282027,
80.0,1.0,1.0,0.67238844,0.6669539999999999,8e-05,0.2757,0.2757,0.00023,0.94808844,0.9426539999999999,0.8509110554292152,0.8067406575355436,
128.0,1.0,1.0,0.56949684,0.564894,0.0,0.36312,0.36312,0.0,0.93261684,0.9280139999999999,0.9531942978266061,0.8889675347482953,
176.0,1.0,1.0,0.48484264,0.480924,0.0,0.4377,0.4377,0.0,0.92254264,0.918624,0.9972172651835105,0.919975669964861,
193.44144144144144,,,,0.45761464229627996,-5.982627001809554e-06,0.4581644692344119,0.4581644692344119,-4.9444652573778946e-05,0.9195078234308839,0.9157791115306918,1.0007342026175563,0.9201887830753764,nan
224.0,1.0,1.0,0.42724512,0.423792,0.0,0.48732,0.48732,0.0,0.91456512,0.9111119999999999,0.9955471011456677,0.9104936973232514,
272.0,1.0,1.0,0.38064448,0.377568,0.0,0.52722,0.52722,0.0,0.90786448,0.9047879999999999,0.9744027192679747,0.8846270174564428,
320.0,1.0,1.0,0.34607508,0.343278,0.0,0.55662,0.55662,0.0,0.90269508,0.899898,0.9483182510355826,0.8560434468326209,
368.0,1.0,1.0,0.31074352,0.308232,0.0,0.5877600000000001,0.5877600000000001,0.0,0.89850352,0.895992,0.9131348118241295,0.8204536187942804,
416.0,1.0,1.0,0.28657216,0.284256,0.0,0.6083999999999999,0.6083999999999999,0.0,0.89497216,0.892656,0.8854206526708632,0.7924323827927435,
464.0,1.0,1.0,0.26452396,0.262386,0.0,0.62724,0.62724,0.0,0.8917639599999999,0.889626,0.8579930795706183,0.7651314978650225,
512.0,1.0,1.0,0.247702,0.24569999999999997,0.0,0.64218,0.64218,0.0,0.8898820000000001,0.88788,0.8357316320174979,0.7437067552320598,
