CW,simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
32.0,2.0,2.0,0.8146945999999999,0.8081099999999999,0.06122,0.13806000000000002,0.13806000000000002,0.01832,0.9527546000000001,0.9461700000000001,0.6649502450809692,0.6335746629080238,
80.0,2.0,2.0,0.67304172,0.667602,0.028659999999999998,0.28572,0.28572,0.00386,0.95876172,0.953322,0.8581335224227906,0.8228035555681898,
128.0,2.0,2.0,0.57804392,0.573372,0.014679999999999999,0.37878,0.37878,0.00162,0.95682392,0.9521520000000001,0.9529878417516302,0.9119588729840771,
176.0,2.0,2.0,0.50122908,0.497178,0.014000000000000002,0.45072,0.45072,0.00013,0.95194908,0.947898,0.986646650778817,0.9393410505510882,
194.88288288288288,,,,0.473324994645906,0.01264135570815631,0.4732619285442817,0.4732619285442817,0.000136910052461645,0.9504436453687839,0.9465869231901878,0.9888408027516961,0.9399246996655327,nan
224.0,2.0,2.0,0.44580916000000004,0.442206,0.01003,0.50274,0.50274,0.00052,0.94854916,0.9449460000000001,0.9849557319929346,0.9343384267002411,
272.0,2.0,2.0,0.40111391999999996,0.397872,0.00945,0.54438,0.54438,0.00043,0.94549392,0.9422520000000001,0.9674518878116445,0.914705541249116,
320.0,2.0,2.0,0.36213488,0.35920799999999997,0.0061600000000000005,0.58104,0.58104,0.0006000000000000001,0.9431748799999999,0.9402480000000001,0.9382702506788094,0.8848564799574866,
368.0,2.0,2.0,0.33328167999999997,0.330588,0.00568,0.60768,0.60768,0.00019,0.94096168,0.9382680000000001,0.9131547914527998,0.8590536746352614,
416.0,2.0,2.0,0.30698716,0.304506,0.0033799999999999998,0.63246,0.63246,8.999999999999999e-05,0.93944716,0.936966,0.8849369855558944,0.8310768166007539,
464.0,2.0,2.0,0.28483008,0.282528,0.00478,0.6525000000000001,0.6525000000000001,0.00035999999999999997,0.9373300800000001,0.935028,0.8602923115755076,0.8060131829974913,
512.0,2.0,2.0,0.2637618,0.26163,0.0039,0.6719999999999999,0.6719999999999999,0.00062,0.9357618000000001,0.93363,0.8364554244203726,0.7823202451205383,
