CW,simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
32.0,4.5,3.0,8.0,0.628651344,0.6235704,0.12287999999999999,0.310164,0.310164,0.02127,0.938815344,0.9337344,0.8944949042383634,0.839892591715145
66.5945945945946,,,,0.48068414350018945,0.4767991136849787,0.06632399158073939,0.4821781431052925,0.4821781431052925,0.009670649829164135,0.9628622866054821,0.9589772567902711,0.9875719514975702,0.9512726058265655
80.0,4.5,3.0,8.0,0.43856319599999993,0.4350186,0.054310000000000004,0.5288459999999999,0.5288459999999999,0.007300000000000001,0.967409196,0.9638646,0.9870557487290716,0.9548669414054993
128.0,4.5,3.0,8.0,0.33491488,0.332208,0.03601,0.6375,0.6375,0.0039,0.97241488,0.969708,0.9093625116617637,0.8842362620635849
176.0,4.5,3.0,8.0,0.27119286,0.269001,0.02777,0.70281,0.70281,0.00235,0.97400286,0.971811,0.8350436544317235,0.8132846650120504
224.0,4.5,3.0,8.0,0.227526536,0.22568760000000002,0.022520000000000002,0.747012,0.747012,0.0018499999999999999,0.9745385360000001,0.9726996,0.7785009220400918,0.7586267394966384
272.0,4.5,3.0,8.0,0.19595678,0.194373,0.02117,0.77862,0.77862,0.00142,0.9745767799999999,0.972993,0.7367572326568457,0.7179739851203065
320.0,4.5,3.0,8.0,0.171486,0.1701,0.01951,0.803088,0.803088,0.00135,0.9745739999999999,0.973188,0.7044205308430578,0.6864597445590624
368.0,4.5,3.0,8.0,0.152965512,0.1517292,0.01754,0.8216760000000001,0.8216760000000001,0.00118,0.974641512,0.9734052,0.6801582929481824,0.6628658316446225
416.0,4.5,3.0,8.0,0.138043508,0.1369278,0.015349999999999999,0.836652,0.836652,0.00098,0.9746955079999999,0.9735798000000001,0.6608682526815992,0.644102303845634
464.0,4.5,3.0,8.0,0.126583888,0.1255608,0.01484,0.8480639999999999,0.8480639999999999,0.00078,0.974647888,0.9736248,0.6462441958409177,0.6298168604841157
512.0,4.5,3.0,8.0,0.11539102400000001,0.1144584,0.013869999999999999,0.859254,0.859254,0.0007700000000000001,0.974645024,0.9737123999999999,0.6321356195466732,0.6160683833826598
