CW,simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
32.0,4.5,7.0,4.0,0.74865888,0.7426079999999999,0.30769,0.079902,0.079902,0.04452,0.82856088,0.82251,0.6056003289390022,0.5017817410347971
80.0,4.5,7.0,4.0,0.71934294,0.7135290000000001,0.13889,0.206874,0.206874,0.01079,0.92621694,0.920403,0.7655908190241384,0.7091136782289287
128.0,4.5,7.0,4.0,0.649316768,0.6440688,0.09225,0.298296,0.298296,0.007520000000000001,0.9476127679999999,0.9423648,0.8790099157168481,0.8329778965050888
176.0,4.5,7.0,4.0,0.5885018439999999,0.5837454,0.06748000000000001,0.368124,0.368124,0.0070999999999999995,0.9566258440000001,0.9518694,0.9491088471690864,0.9079567217442758
224.0,4.5,7.0,4.0,0.535999908,0.5316677999999999,0.056369999999999996,0.424026,0.424026,0.006,0.9600259080000001,0.9556938,0.9859762888133743,0.9465636662175443
272.0,4.5,7.0,4.0,0.49006343599999996,0.4861026,0.04599,0.47284800000000005,0.47284800000000005,0.00436,0.9629114360000001,0.9589506,0.9989450587256414,0.9618957747289864
281.8498498498499,,,,0.4814424937103834,0.47755133468700783,0.0448922899864563,0.48172452870052757,0.48172452870052757,0.004164819637912133,0.9631670224109111,0.9592758633875352,0.9993304952445714,0.9625165513441457
320.0,4.5,7.0,4.0,0.451340264,0.44769240000000005,0.042570000000000004,0.512052,0.512052,0.0038699999999999997,0.963392264,0.9597443999999999,0.9957382637621819,0.9592837745701143
368.0,4.5,7.0,4.0,0.420761316,0.4173606,0.03558,0.543846,0.543846,0.0034799999999999996,0.964607316,0.9612066,0.9836928211813456,0.9488755646017701
416.0,4.5,7.0,4.0,0.391853676,0.3886866,0.03124,0.573384,0.573384,0.00292,0.9652376759999999,0.9620706,0.965575195246242,0.9320063224924746
464.0,4.5,7.0,4.0,0.368727564,0.3657474,0.029849999999999998,0.59631,0.59631,0.00265,0.965037564,0.9620574,0.9471722576642149,0.9140512785269198
512.0,4.5,7.0,4.0,0.346096856,0.34329960000000004,0.02722,0.618984,0.618984,0.00262,0.9650808559999999,0.9622835999999999,0.9258806018908394,0.8935498335014233
