CW,simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
32.0,4.0,4.0,0.7703260000000001,0.7641,0.16865999999999998,0.13764,0.13764,0.01812,0.907966,0.90174,0.6733511905426963,0.611535596872312,
80.0,4.0,4.0,0.66084716,0.655506,0.06834,0.29388000000000003,0.29388000000000003,0.009139999999999999,0.95472716,0.949386,0.868060604170587,0.8288555869001322,
128.0,4.0,4.0,0.56497832,0.560412,0.0499,0.39546000000000003,0.39546000000000003,0.0042,0.9604383200000001,0.955872,0.9633492902005945,0.9253385228625884,
176.0,4.0,4.0,0.49224648000000004,0.48826800000000004,0.03574,0.47142,0.47142,0.00297,0.96366648,0.9596880000000001,0.9893721709239609,0.9534190938894775,
182.3903903903904,,,,0.47997734248806134,0.034609104413120796,0.4799409319324605,0.4799409319324605,0.0030470303216549826,0.9638292009148689,0.9599182744205216,0.989913507581217,0.954067722569168,nan
224.0,4.0,4.0,0.43617328000000005,0.43264800000000003,0.030440000000000002,0.52728,0.52728,0.0037199999999999998,0.9634532800000001,0.959928,0.9836859467885054,0.9477069502617175,
272.0,4.0,4.0,0.39425447999999996,0.391068,0.02121,0.57024,0.57024,0.0027800000000000004,0.9644944799999999,0.961308,0.9601761532479888,0.9260381629557685,
320.0,4.0,4.0,0.35478548,0.351918,0.02301,0.60822,0.60822,0.00241,0.96300548,0.960138,0.9302060358481805,0.8956933883229752,
368.0,4.0,4.0,0.32549676,0.322866,0.019880000000000002,0.63756,0.63756,0.00162,0.96305676,0.960426,0.9015837802780041,0.8681502031222585,
416.0,4.0,4.0,0.2996922,0.29727000000000003,0.01963,0.66264,0.66264,0.0023899999999999998,0.9623322,0.95991,0.8730826429694348,0.8400530013023169,
464.0,4.0,4.0,0.27965828,0.277398,0.01321,0.68292,0.68292,0.0015800000000000002,0.96257828,0.960318,0.8491851415646046,0.8172743822449275,
512.0,4.0,4.0,0.26038652,0.258282,0.01481,0.70116,0.70116,0.00179,0.9615465200000001,0.9594419999999999,0.8252601372140859,0.7933922637297249,
