CW,simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
32.0,4.5,2.0,1.0,0.876413228,0.8693298,0.061250000000000006,0.07400999999999999,0.07400999999999999,0.02147,0.950423228,0.9433398000000001,0.583851167341533,0.5549049754717198
80.0,4.5,2.0,1.0,0.788988032,0.7826112000000001,0.025280000000000004,0.165576,0.165576,0.00972,0.9545640320000001,0.9481871999999999,0.7010088256410089,0.6691563659073326
128.0,4.5,2.0,1.0,0.709478412,0.7037442,0.01617,0.238806,0.238806,0.00242,0.9482844119999999,0.9425502,0.8023339812989754,0.7608416701065217
176.0,4.5,2.0,1.0,0.64652944,0.641304,0.01134,0.294786,0.294786,0.00044,0.94131544,0.9360900000000001,0.8774743056376375,0.8259803030477423
224.0,4.5,2.0,1.0,0.59249774,0.587709,0.0093,0.342204,0.342204,7e-05,0.9347017400000001,0.929913,0.933075602626829,0.8721474909880997
272.0,4.5,2.0,1.0,0.547236324,0.5428134,0.0071,0.381726,0.381726,7e-05,0.9289623240000001,0.9245394000000001,0.9692164026712833,0.9003654205419185
320.0,4.5,2.0,1.0,0.506983388,0.5028857999999999,0.00622,0.41681999999999997,0.41681999999999997,0.0,0.923803388,0.9197058,0.9905508675559702,0.9150742283872582
368.0,4.5,2.0,1.0,0.472277888,0.4684608,0.00589,0.44695799999999997,0.44695799999999997,0.0,0.919235888,0.9154188,0.9992256907043494,0.9185241259230704
388.996996996997,,,,0.4587319706219939,0.4550243646875031,0.005644321027271768,0.45874107545189186,0.45874107545189186,2.424366228036794e-06,0.9174730460738856,0.913765440139395,0.9999822685578535,0.9174567209421014
416.0,4.5,2.0,1.0,0.44248287599999997,0.4389066,0.005169999999999999,0.472914,0.472914,0.0,0.915396876,0.9118206000000001,0.9988809151899188,0.9143724792736607
464.0,4.5,2.0,1.0,0.41604136799999997,0.41267879999999996,0.00407,0.49602599999999997,0.49602599999999997,0.0,0.912067368,0.9087048,0.9923480783094263,0.9050884550210085
512.0,4.5,2.0,1.0,0.391603252,0.3884382,0.0036499999999999996,0.517254,0.517254,0.0,0.908857252,0.9056922000000001,0.9812302219818543,0.8917982400267077
