CW,simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
32.0,4.5,2.0,5.0,0.66204484,0.656694,0.06376,0.296646,0.296646,0.01011,0.95869084,0.9533400000000001,0.8707062947748835,0.8347908346366021
73.32132132132132,,,,0.4832354519496491,0.47932980171346545,0.03222636191863433,0.4843309697344489,0.4843309697344489,0.005595519876723943,0.9675664216840981,0.9636607714479145,0.9896990788731651,0.9576425100554933
80.0,4.5,2.0,5.0,0.462152048,0.4584168,0.029669999999999995,0.5059020000000001,0.5059020000000001,0.005200000000000001,0.968054048,0.9643188,0.9907754178037058,0.9591014064887506
128.0,4.5,2.0,5.0,0.353947104,0.3510864,0.02099,0.614208,0.614208,0.0036199999999999995,0.968155104,0.9652944,0.9296636620184502,0.8999873267765344
176.0,4.5,2.0,5.0,0.28876609200000003,0.2864322,0.0155,0.67911,0.67911,0.0025,0.967876092,0.9655422,0.8591727463231683,0.8314859742423903
224.0,4.5,2.0,5.0,0.24296027599999998,0.24099659999999998,0.014660000000000001,0.724068,0.724068,0.00219,0.967028276,0.9650646,0.8013682238771798,0.7748544659697687
272.0,4.5,2.0,5.0,0.20797713199999998,0.2062962,0.013140000000000002,0.7587240000000001,0.7587240000000001,0.0016099999999999999,0.9667011320000001,0.9650202,0.7550349031602346,0.729811958692715
320.0,4.5,2.0,5.0,0.18271152799999998,0.1812348,0.01308,0.7833479999999999,0.7833479999999999,0.0015400000000000001,0.9660595280000001,0.9645828,0.7214022966479747,0.696838717031235
368.0,4.5,2.0,5.0,0.162046104,0.1607364,0.01026,0.8039580000000001,0.8039580000000001,0.00134,0.9660041039999999,0.9646944,0.6939359844248518,0.6702685423080255
416.0,4.5,2.0,5.0,0.145991748,0.1448118,0.01026,0.8197380000000001,0.8197380000000001,0.00107,0.965729748,0.9645498,0.6728564769061836,0.6497285270682782
464.0,4.5,2.0,5.0,0.132926148,0.13185180000000002,0.00925,0.832584,0.832584,0.00106,0.9655101480000001,0.9644358000000001,0.6559336699350189,0.6332419989042483
512.0,4.5,2.0,5.0,0.12266965199999999,0.1216782,0.00935,0.8425560000000001,0.8425560000000001,0.001,0.965225652,0.9642341999999999,0.6427845220704558,0.6203727848922108
