CW,simulation_seed,wifi_node_count,nru_node_count,wifi_channel_occupancy,wifi_channel_efficiency,wifi_collision_probability,nru_channel_occupancy,nru_channel_efficiency,nru_collision_probability,total_channel_occupancy,total_network_efficiency,jain's_fairness_index,joint_airtime_fairness
32.0,8.0,8.0,0.69481772,0.6892020000000001,0.3471,0.11903999999999999,0.11903999999999999,0.03612,0.81385772,0.8082419999999999,0.6668163892447432,0.5429164450680585,
80.0,8.0,8.0,0.6310140399999999,0.6259140000000001,0.16412,0.29268,0.29268,0.00995,0.92369404,0.918594,0.8775784950428427,0.8107806336175702,
128.0,8.0,8.0,0.54641428,0.541998,0.10464,0.40506000000000003,0.40506000000000003,0.0049,0.95147428,0.947058,0.9654174046513739,0.9188318042885539,
176.0,8.0,8.0,0.48364496,0.47973600000000005,0.07973,0.47675999999999996,0.47675999999999996,0.00496,0.96040496,0.9564959999999999,0.9836818241822561,0.944814811960541,
177.1051051051051,,,,0.4784637725665824,0.07929644622925969,0.4781958368797323,0.4781958368797323,0.004934987046994574,0.960558203148709,0.9566596094463147,0.983655460794029,0.9449248698165612,nan
224.0,8.0,8.0,0.43023932,0.426762,0.06448000000000001,0.53544,0.53544,0.00284,0.9656793199999999,0.9622019999999999,0.9728617375806398,0.9393836783862681,
272.0,8.0,8.0,0.38565296,0.382536,0.056010000000000004,0.58284,0.58284,0.00228,0.9684929600000001,0.965376,0.9486437796644127,0.9186660446446006,
320.0,8.0,8.0,0.35266232,0.349812,0.052349999999999994,0.61674,0.61674,0.00208,0.96940232,0.9665520000000001,0.9191949242001828,0.8909348150211738,
368.0,8.0,8.0,0.3247346,0.32211,0.03982,0.64698,0.64698,0.0012799999999999999,0.9717146,0.9690899999999999,0.8924439773675514,0.8670005244295943,
416.0,8.0,8.0,0.29800456,0.295596,0.03992,0.67422,0.67422,0.00083,0.9722245600000001,0.969816,0.8641224559736255,0.8399463805533595,
464.0,8.0,8.0,0.27916832,0.276912,0.029459999999999997,0.69468,0.69468,0.0008,0.9738483200000001,0.971592,0.8412613334528636,0.8190828366885146,
512.0,8.0,8.0,0.26098536,0.258876,0.029369999999999997,0.71226,0.71226,0.00075,0.97324536,0.9711359999999999,0.8205586643016411,0.7983063553114645,
